station,valid,time,tmpf,dwpf,relh,drct,sknt,p01i,alti,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,feel
0CO,7/23/24,10:55:00 PM,50,30.2,46.31,140,14,0,30.79,M,23,SCT,M,M,M,9500,M,M,50
0CO,7/23/24,11:55:00 PM,50,26.6,39.95,150,6,0,30.8,M,M,CLR,M,M,M,M,M,M,50
0CO,7/23/24,12:55:00 AM,50,26.6,39.95,160,6,0,30.81,M,M,CLR,M,M,M,M,M,M,50
0CO,7/23/24,1:55:00 AM,48.2,28.4,46.02,180,4,0,30.82,M,M,CLR,M,M,M,M,M,M,46.34
0CO,7/23/24,2:55:00 AM,46.4,32,57,150,6,0,30.82,M,M,CLR,M,M,M,M,M,M,42.87
0CO,7/23/24,3:55:00 AM,46.4,32,57,150,7,0,30.84,M,M,CLR,M,M,M,M,M,M,42.33
0CO,7/23/24,4:55:00 AM,46.4,28.4,49.24,0,0,0,30.84,M,M,CLR,M,M,M,M,M,M,46.4
0CO,7/23/24,5:55:00 AM,46.4,28.4,49.24,260,7,0,30.84,M,M,CLR,M,M,M,M,M,M,42.33
0CO,7/23/24,6:55:00 AM,46.4,30.2,53,260,3,0,30.84,M,M,CLR,M,M,M,M,M,M,45.15
0CO,7/23/24,7:55:00 AM,44.6,28.4,52.72,270,11,0,30.84,M,M,CLR,M,M,M,M,M,M,38.39
0CO,7/23/24,8:55:00 AM,46.4,28.4,49.24,260,9,0,30.84,M,M,CLR,M,M,M,M,M,M,41.42
0CO,7/23/24,9:55:00 AM,46.4,26.6,45.73,0,0,0,30.85,M,M,CLR,M,M,M,M,M,M,46.4
0CO,7/23/24,10:55:00 AM,46.4,24.8,42.44,290,5,0,30.85,M,M,CLR,M,M,M,M,M,M,43.5
0CO,7/24/24,11:55:00 AM,46.4,26.6,45.73,310,4,0,30.86,M,M,CLR,M,M,M,M,M,M,44.24
0CO,7/24/24,12:55:00 PM,46.4,26.6,45.73,90,10,0,30.86,M,M,SCT,M,M,M,9500,M,M,41.03
0CO,7/24/24,1:55:00 PM,48.2,26.6,42.73,130,4,0,30.87,M,M,CLR,M,M,M,M,M,M,46.34
0CO,7/24/24,2:55:00 PM,50,30.2,46.31,160,6,0,30.88,M,M,CLR,M,M,M,M,M,M,50
0CO,7/24/24,3:55:00 PM,51.8,28.4,40.25,120,4,0,30.89,M,M,SCT,BKN,M,M,7000,8000,M,51.8
0CO,7/24/24,4:55:00 PM,53.6,30.2,40.54,10,5,0,30.89,M,M,BKN,OVC,M,M,7000,8000,M,53.6
0CO,7/24/24,5:55:00 PM,53.6,26.6,34.98,350,4,0,30.9,M,M,BKN,BKN,M,M,7000,9000,M,53.6
0CO,7/24/24,6:55:00 PM,53.6,28.4,37.67,350,7,0,30.9,M,M,SCT,OVC,M,M,9000,11000,M,53.6
0CO,7/24/24,7:55:00 PM,55.4,30.2,37.97,150,6,0,30.9,M,M,SCT,BKN,BKN,M,7000,8500,12000,55.4
0CO,7/24/24,8:55:00 PM,55.4,30.2,37.97,220,5,0,30.9,M,M,BKN,OVC,M,M,7000,8500,M,55.4
0CO,7/24/24,9:55:00 PM,50,32,49.81,M,M,0,30.9,M,M,SCT,BKN,OVC,M,3900,5500,7000,50
0CO,7/24/24,10:55:00 PM,46.4,33.8,61.28,110,13,0,30.91,M,M,SCT,BKN,OVC,M,1200,4100,6000,40.02
0CO,7/24/24,11:55:00 PM,50,32,49.81,140,11,0.01,30.91,M,23,CLR,M,M,M,M,M,M,50
0CO,7/24/24,12:55:00 AM,50,32,49.81,170,4,0,30.9,M,M,SCT,M,M,M,10000,M,M,50
0CO,7/24/24,1:55:00 AM,48.2,32,53.27,150,11,0,30.9,M,14,OVC,M,M,M,9000,M,M,42.94
0CO,7/24/24,2:55:00 AM,48.2,30.2,49.53,160,14,0,30.9,M,M,CLR,M,M,M,M,M,M,42.04
0CO,7/24/24,3:55:00 AM,46.4,28.4,49.24,160,13,0,30.91,M,M,CLR,M,M,M,M,M,M,40.02
0CO,7/24/24,4:55:00 AM,46.4,28.4,49.24,160,14,0,30.91,M,M,CLR,M,M,M,M,M,M,39.72
0CO,7/24/24,5:55:00 AM,46.4,28.4,49.24,160,15,0,30.91,M,M,CLR,M,M,M,M,M,M,39.45
0CO,7/24/24,6:55:00 AM,46.4,28.4,49.24,170,3,0,30.9,M,M,CLR,M,M,M,M,M,M,45.15
0CO,7/24/24,7:55:00 AM,46.4,26.6,45.73,240,7,0,30.89,M,M,CLR,M,M,M,M,M,M,42.33
0CO,7/24/24,8:55:00 AM,46.4,28.4,49.24,260,12,0,30.88,M,M,CLR,M,M,M,M,M,M,40.33
0CO,7/24/24,9:55:00 AM,46.4,28.4,49.24,250,5,0,30.87,M,M,CLR,M,M,M,M,M,M,43.5
0CO,7/24/24,10:55:00 AM,48.2,28.4,46.02,270,9,0,30.87,M,M,CLR,M,M,M,M,M,M,43.66
0CO,7/25/24,11:55:00 AM,50,26.6,39.95,130,4,0,30.87,M,M,CLR,M,M,M,M,M,M,50
0CO,7/25/24,12:55:00 PM,50,26.6,39.95,50,5,0,30.87,M,M,CLR,M,M,M,M,M,M,50
0CO,7/25/24,1:55:00 PM,50,28.4,43.03,40,5,0,30.88,M,M,CLR,M,M,M,M,M,M,50
0CO,7/25/24,2:55:00 PM,51.8,30.2,43.32,40,4,0,30.88,M,M,CLR,M,M,M,M,M,M,51.8
0CO,7/25/24,3:55:00 PM,53.6,32,43.61,300,9,0,30.88,M,M,CLR,M,M,M,M,M,M,53.6
0CO,7/25/24,4:55:00 PM,55.4,32,40.84,10,3,0,30.87,M,M,CLR,M,M,M,M,M,M,55.4
0CO,7/25/24,5:55:00 PM,59,32,35.87,60,8,0,30.87,M,M,CLR,M,M,M,M,M,M,59
0CO,7/25/24,6:55:00 PM,59,32,35.87,10,4,0,30.87,M,17,CLR,M,M,M,M,M,M,59
0CO,7/25/24,7:55:00 PM,59,30.2,33.35,330,10,0,30.86,M,16,CLR,M,M,M,M,M,M,59
0CO,7/25/24,8:55:00 PM,60.8,30.2,31.28,350,10,0,30.84,M,23,SCT,SCT,M,M,7500,9500,M,60.8
0CO,7/25/24,9:55:00 PM,60.8,32,33.64,20,5,0,30.83,M,M,SCT,SCT,M,M,7000,8500,M,60.8
0CO,7/25/24,10:55:00 PM,55.4,32,40.84,110,10,0,30.81,M,M,OVC,M,M,M,10000,M,M,55.4
0CO,7/25/24,11:55:00 PM,55.4,32,40.84,130,12,0,30.8,M,18,BKN,M,M,M,11000,M,M,55.4
0CO,7/25/24,12:55:00 AM,53.6,33.8,46.88,M,M,0,30.79,M,M,SCT,M,M,M,9000,M,M,53.6
0CO,7/25/24,1:55:00 AM,53.6,33.8,46.88,300,8,0,30.79,M,M,BKN,BKN,M,M,7000,10000,M,53.6
0CO,7/25/24,2:55:00 AM,51.8,33.8,50.08,300,8,0,30.79,M,16,BKN,OVC,M,M,6000,8000,M,51.8
0CO,7/25/24,3:55:00 AM,50,33.8,53.54,250,9,0,30.79,M,17,BKN,M,M,M,9000,M,M,50
0CO,7/25/24,4:55:00 AM,46.4,35.6,65.83,260,11,0,30.79,M,24,SCT,BKN,BKN,M,7500,9000,12000,40.66
0CO,7/25/24,5:55:00 AM,50,33.8,53.54,260,9,0,30.78,M,19,BKN,OVC,M,M,7000,9000,M,50
0CO,7/25/24,7:55:00 AM,50,32,49.81,290,13,0,30.75,M,16,BKN,OVC,M,M,6000,8000,M,50
0CO,7/25/24,8:55:00 AM,48.2,32,53.27,290,9,0,30.73,M,M,SCT,SCT,OVC,M,4600,5500,7000,43.66
0CO,7/25/24,9:55:00 AM,46.4,33.8,61.28,320,7,0,30.71,M,18,SCT,M,M,M,8500,M,M,42.33
0CO,7/25/24,10:55:00 AM,44.6,33.8,65.61,330,6,0,30.71,M,M,BKN,M,M,M,9500,M,M,40.71
0CO,7/25/24,11:55:00 AM,42.8,35.6,75.5,330,7,0,30.71,M,16,SCT,M,M,M,7500,M,M,37.94
0CO,7/26/24,12:55:00 PM,44.6,35.6,70.48,300,8,0,30.71,M,18,SCT,BKN,BKN,M,7500,8500,12000,39.63
0CO,7/26/24,1:55:00 PM,46.4,35.6,65.83,300,8,0,30.72,M,17,SCT,M,M,M,8000,M,M,41.85
0CO,7/26/24,2:55:00 PM,46.4,37.4,70.68,10,6,0,30.72,M,M,CLR,M,M,M,M,M,M,42.87
0CO,7/26/24,3:55:00 PM,46.4,37.4,70.68,320,9,0,30.72,M,16,SCT,OVC,M,M,5500,9500,M,41.42
0CO,7/26/24,4:55:00 PM,50,39.2,66.27,310,9,0,30.72,M,17,BKN,BKN,M,M,5500,11000,M,50
0CO,7/26/24,5:55:00 PM,51.8,41,66.48,340,7,0,30.71,M,M,BKN,OVC,M,M,5000,11000,M,51.8
0CO,7/26/24,6:55:00 PM,51.8,41,66.48,50,7,0,30.68,M,14,SCT,SCT,BKN,M,3300,4400,5000,51.8
0CO,7/26/24,7:55:00 PM,46.4,41,81.34,290,13,0,30.68,M,17,SCT,BKN,OVC,M,2100,2500,3900,40.02
0CO,7/26/24,8:55:00 PM,46.4,37.4,70.68,310,9,0,30.67,M,19,SCT,BKN,OVC,M,3300,6000,8000,41.42
0CO,7/26/24,9:55:00 PM,50,37.4,61.76,300,11,0,30.66,M,17,BKN,BKN,OVC,M,3700,4300,5000,50
0CO,7/26/24,10:55:00 PM,50,39.2,66.27,150,6,0,30.64,M,M,BKN,BKN,OVC,M,3900,4600,7000,50
0CO,7/26/24,11:55:00 PM,50,39.2,66.27,140,8,0,30.63,M,M,SCT,BKN,OVC,M,4000,4900,9000,50
0CO,7/26/24,12:55:00 AM,46.4,41,81.34,120,4,0,30.63,M,M,SCT,BKN,OVC,M,3700,4900,9000,44.24
0CO,7/26/24,1:55:00 AM,46.4,37.4,70.68,300,8,0,30.63,M,M,SCT,BKN,OVC,M,3600,4200,4900,41.85
0CO,7/26/24,2:55:00 AM,44.6,33.8,65.61,260,11,0,30.62,M,M,BKN,BKN,M,M,9000,11000,M,38.39
0CO,7/26/24,3:55:00 AM,42.8,39.2,86.99,270,5,0,30.64,M,M,M,M,M,M,M,M,M,39.22
0CO,7/26/24,4:55:00 AM,41,41,100,190,8,0,30.63,M,M,M,M,M,M,M,M,M,35.2
0CO,7/26/24,5:55:00 AM,42.8,35.6,75.5,140,4,0,30.61,M,M,CLR,M,M,M,M,M,M,40.03
0CO,7/26/24,6:55:00 AM,44.6,35.6,70.48,270,19,0,30.6,M,24,CLR,M,M,M,M,M,M,36.1
0CO,7/26/24,7:55:00 AM,39.2,37.4,93.19,260,15,0,30.62,M,24,M,M,M,M,M,M,M,30.11
0CO,7/26/24,8:55:00 AM,39.2,33.8,80.79,250,11,0,30.59,M,26,SCT,SCT,OVC,M,4400,6500,11000,31.57
0CO,7/26/24,9:55:00 AM,42.8,32,65.38,300,11,0,30.57,M,18,CLR,M,M,M,M,M,M,36.11
0CO,7/26/24,10:55:00 AM,42.8,32,65.38,290,17,0,30.55,M,M,CLR,M,M,M,M,M,M,34.22
0CO,7/26/24,11:55:00 AM,44.6,30.2,56.74,280,15,0,30.56,M,M,CLR,M,M,M,M,M,M,37.11
0CO,7/27/24,12:55:00 PM,46.4,30.2,53,280,16,0,30.56,M,M,CLR,M,M,M,M,M,M,39.19
0CO,7/27/24,1:55:00 PM,46.4,30.2,53,300,10,0,30.58,M,15,CLR,M,M,M,M,M,M,41.03
0CO,7/27/24,2:55:00 PM,50,32,49.81,300,9,0,30.58,M,16,CLR,M,M,M,M,M,M,50
0CO,7/27/24,3:55:00 PM,53.6,32,43.61,290,12,0,30.59,M,20,CLR,M,M,M,M,M,M,53.6
0CO,7/27/24,4:55:00 PM,51.8,37.4,57.77,320,7,0,30.6,M,M,SCT,M,M,M,4700,M,M,51.8
0CO,7/27/24,5:55:00 PM,50,37.4,61.76,10,6,0,30.6,M,M,SCT,SCT,M,M,4300,4900,M,50
0CO,7/27/24,6:55:00 PM,51.8,39.2,61.99,350,7,0,30.58,M,24,SCT,SCT,SCT,M,4300,6500,7500,51.8
0CO,7/27/24,7:55:00 PM,53.6,33.8,46.88,290,22,0,30.55,M,M,SCT,M,M,M,11000,M,M,53.6
0CO,7/27/24,8:55:00 PM,55.4,32,40.84,290,15,0,30.55,M,30,CLR,M,M,M,M,M,M,55.4
0CO,7/27/24,9:55:00 PM,55.4,32,40.84,270,16,0,30.54,M,M,SCT,SCT,SCT,M,6000,7500,8500,55.4
0CO,7/27/24,10:55:00 PM,59,32,35.87,M,M,0,30.51,M,M,BKN,BKN,BKN,M,6000,7500,8500,59
0CO,7/27/24,11:55:00 PM,53.6,32,43.61,230,4,0,30.52,M,17,SCT,M,M,M,6000,M,M,53.6
0CO,7/27/24,12:55:00 AM,53.6,32,43.61,220,3,0,30.52,M,16,SCT,BKN,BKN,M,7000,7500,9000,53.6
0CO,7/27/24,1:55:00 AM,50,32,49.81,300,16,0,30.51,M,23,CLR,M,M,M,M,M,M,50
0CO,7/27/24,2:55:00 AM,41,33.8,75.33,300,6,0,30.52,M,19,CLR,M,M,M,M,M,M,36.37
0CO,7/27/24,3:55:00 AM,42.8,33.8,70.28,160,7,0,30.55,M,M,CLR,M,M,M,M,M,M,37.94
0CO,7/27/24,4:55:00 AM,46.4,33.8,61.28,160,20,0,30.53,M,25,SCT,SCT,SCT,M,6000,7000,8500,38.26
0CO,7/27/24,5:55:00 AM,44.6,33.8,65.61,170,9,0,30.52,M,M,SCT,SCT,SCT,M,5000,6000,8000,39.18
0CO,7/27/24,6:55:00 AM,44.6,33.8,65.61,250,13,0.01,30.51,M,30,SCT,BKN,OVC,M,3000,7000,11000,37.71
0CO,7/27/24,7:55:00 AM,46.4,32,57,270,11,0,30.49,M,24,SCT,M,M,M,8000,M,M,40.66
0CO,7/27/24,8:55:00 AM,46.4,32,57,280,15,0,30.49,M,25,SCT,BKN,M,M,7000,8500,M,39.45
0CO,7/27/24,9:55:00 AM,44.6,30.2,56.74,290,16,0,30.48,M,26,CLR,M,M,M,M,M,M,36.84
0CO,7/27/24,10:55:00 AM,44.6,23,42.14,280,28,0.01,30.48,M,48,CLR,M,M,M,M,M,M,34.35
0CO,7/27/24,11:55:00 AM,42.8,19.4,38.75,270,22,0,30.5,M,28,CLR,M,M,M,M,M,M,33.04
0CO,7/28/24,12:55:00 PM,44.6,21.2,39.06,280,23,0,30.52,M,34,CLR,M,M,M,M,M,M,35.25
0CO,7/28/24,1:55:00 PM,44.6,21.2,39.06,280,25,0,30.53,M,34,CLR,M,M,M,M,M,M,34.87
0CO,7/28/24,2:55:00 PM,46.4,21.2,36.48,280,25,0,30.53,M,38,CLR,M,M,M,M,M,M,37.31
0CO,7/28/24,3:55:00 PM,48.2,17.6,29.23,280,35,0,30.53,M,44,CLR,M,M,M,M,M,M,38.31
0CO,7/28/24,4:55:00 PM,50,19.4,29.52,280,21,0,30.55,M,44,CLR,M,M,M,M,M,M,50
0CO,7/28/24,5:55:00 PM,51.8,19.4,27.62,290,19,0,30.57,M,33,CLR,M,M,M,M,M,M,51.8
0CO,7/28/24,6:55:00 PM,53.6,21.2,27.91,300,19,0,30.57,M,29,CLR,M,M,M,M,M,M,53.6
0CO,7/28/24,7:55:00 PM,55.4,19.4,24.21,290,16,0,30.59,M,32,CLR,M,M,M,M,M,M,55.4
0CO,7/28/24,8:55:00 PM,55.4,17.6,22.41,310,26,0,30.56,M,31,CLR,M,M,M,M,M,M,55.4
0CO,7/28/24,9:55:00 PM,55.4,17.6,22.41,M,M,0,30.58,M,M,CLR,M,M,M,M,M,M,55.4
0CO,7/28/24,10:55:00 PM,55.4,19.4,24.21,270,16,0,30.6,M,32,CLR,M,M,M,M,M,M,55.4
0CO,7/28/24,11:55:00 PM,55.4,19.4,24.21,M,M,0,30.59,M,M,CLR,M,M,M,M,M,M,55.4
0CO,7/28/24,12:55:00 AM,53.6,19.4,25.85,290,18,0,30.61,M,22,CLR,M,M,M,M,M,M,53.6
0CO,7/28/24,1:55:00 AM,51.8,19.4,27.62,310,9,0,30.63,M,15,CLR,M,M,M,M,M,M,51.8
0CO,7/28/24,2:55:00 AM,50,17.6,27.33,270,5,0,30.65,M,M,CLR,M,M,M,M,M,M,50
0CO,7/28/24,3:55:00 AM,50,17.6,27.33,270,4,0,30.66,M,M,CLR,M,M,M,M,M,M,50
0CO,7/28/24,4:55:00 AM,50,17.6,27.33,160,9,0,30.66,M,M,CLR,M,M,M,M,M,M,50
0CO,7/28/24,5:55:00 AM,46.4,24.8,42.44,150,9,0,30.66,M,M,SCT,M,M,M,8500,M,M,41.42
0CO,7/28/24,6:55:00 AM,46.4,23,39.36,160,7,0,30.65,M,M,BKN,M,M,M,8500,M,M,42.33
0CO,7/28/24,7:55:00 AM,46.4,19.4,33.79,240,7,0,30.64,M,15,SCT,M,M,M,8500,M,M,42.33
0CO,7/28/24,8:55:00 AM,46.4,17.6,31.28,280,18,0,30.63,M,25,CLR,M,M,M,M,M,M,38.7
